season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
4,1,0,1,18.86,22.725,88,0,2,9,11
4,1,0,1,18.86,22.725,94,0,2,4,6
4,1,0,1,18.86,22.725,94,0,2,19,21
4,1,0,1,18.04,21.97,94,0,5,39,44
4,1,0,1,18.86,22.725,88,0,12,102,114
4,1,0,1,21.32,25,83,0,27,227,254
4,1,0,1,22.14,25.76,77,0,58,161,219
4,1,0,1,22.96,26.515,73,11.0014,107,158,265
4,1,0,1,25.42,30.305,69,6.0032,139,183,322
4,1,0,2,28.7,32.575,48,6.0032,164,201,365
4,1,0,1,29.52,32.575,37,0,146,219,365
4,1,0,1,30.34,32.575,37,0,147,223,370
4,1,0,2,29.52,32.575,42,7.0015,130,254,384
4,1,0,2,28.7,31.82,45,6.0032,154,248,402
4,1,0,2,27.06,31.06,54,7.0015,125,334,459
4,1,0,2,26.24,31.06,53,0,108,365,473
4,1,0,2,23.78,27.275,78,6.0032,69,267,336
4,1,0,1,24.6,29.545,73,0,37,188,225
4,1,0,1,22.96,26.515,88,6.0032,27,148,175
4,1,0,1,22.96,26.515,88,6.0032,22,104,126
4,1,0,2,22.14,25.76,88,7.0015,12,63,75
4,0,1,2,22.14,25.76,88,0,14,16,30
4,0,1,2,21.32,25,94,6.0032,2,9,11
4,0,1,2,21.32,25,94,8.9981,1,4,5
4,0,1,2,21.32,25,88,7.0015,2,1,3
4,0,1,2,21.32,25,88,8.9981,0,5,5
4,0,1,2,21.32,25,88,0,0,20,20
4,0,1,1,21.32,25,83,6.0032,9,114,123
4,0,1,2,21.32,25,88,6.0032,19,333,352
4,0,1,2,22.96,26.515,83,7.0015,31,375,406
4,0,1,2,24.6,29.545,69,0,40,195,235
4,0,1,2,24.6,29.545,69,8.9981,38,111,149
4,0,1,2,24.6,29.545,73,11.0014,31,92,123
4,0,1,2,24.6,29.545,73,11.0014,51,130,181
4,0,1,2,24.6,29.545,73,12.998,42,138,180
4,0,1,3,24.6,29.545,73,7.0015,54,117,171
4,0,1,2,24.6,28.79,78,11.0014,36,139,175
4,0,1,2,24.6,29.545,73,11.0014,63,257,320
4,0,1,2,24.6,28.79,78,16.9979,70,534,604
4,0,1,2,24.6,28.79,78,15.0013,46,493,539
4,0,1,2,23.78,27.275,83,15.0013,33,285,318
4,0,1,2,23.78,27.275,83,15.0013,31,203,234
4,0,1,2,23.78,27.275,78,12.998,17,158,175
4,0,1,2,22.96,26.515,83,12.998,27,120,147
4,0,1,2,22.96,26.515,83,19.0012,10,47,57
4,0,1,2,22.96,26.515,83,8.9981,2,23,25
4,0,1,3,22.96,26.515,83,8.9981,2,8,10
4,0,1,2,22.96,26.515,83,19.0012,0,2,2
4,0,1,3,22.14,25.76,94,19.9995,0,2,2
4,0,1,3,22.14,25.76,94,26.0027,1,6,7
4,0,1,2,22.14,25.76,88,22.0028,0,22,22
4,0,1,2,22.14,25.76,88,16.9979,5,107,112
4,0,1,2,22.14,25.76,88,26.0027,15,244,259
4,0,1,2,22.14,25.76,88,26.0027,27,377,404
4,0,1,2,22.14,25.76,88,30.0026,14,183,197
4,0,1,2,22.14,25.76,88,26.0027,15,98,113
4,0,1,3,22.14,25.76,94,22.0028,18,102,120
4,0,1,3,22.14,25.76,88,22.0028,9,53,62
4,0,1,3,22.14,25.76,88,15.0013,25,76,101
4,0,1,3,22.14,25.76,94,19.0012,8,70,78
4,0,1,3,22.14,25.76,94,16.9979,3,42,45
4,0,1,2,22.96,26.515,88,15.0013,5,50,55
4,0,1,3,22.14,25.76,94,15.0013,16,235,251
4,0,1,3,22.14,25.76,94,8.9981,11,161,172
4,0,1,3,22.14,25.76,94,8.9981,7,102,109
4,0,1,3,22.14,25.76,94,7.0015,9,81,90
4,0,1,3,22.14,25.76,100,7.0015,9,74,83
4,0,1,3,22.14,25.76,94,6.0032,3,40,43
4,0,1,3,22.14,25.76,94,6.0032,13,41,54
4,0,1,2,22.14,25.76,94,8.9981,1,14,15
4,0,1,2,22.14,25.76,94,0,3,9,12
4,0,1,2,22.14,25.76,94,0,0,4,4
4,0,1,2,22.14,25.76,100,12.998,2,4,6
4,0,1,2,22.14,25.76,100,7.0015,2,5,7
4,0,1,2,22.14,25.76,100,7.0015,1,16,17
4,0,1,3,22.14,25.76,100,6.0032,1,51,52
4,0,1,3,22.14,25.76,100,8.9981,5,76,81
4,0,1,3,22.14,25.76,100,6.0032,10,199,209
4,0,1,3,22.96,26.515,100,7.0015,3,106,109
4,0,1,3,22.96,26.515,100,8.9981,16,53,69
4,0,1,2,25.42,28.79,83,0,8,76,84
4,0,1,2,25.42,28.03,88,0,10,95,105
4,0,1,2,26.24,28.79,83,11.0014,20,142,162
4,0,1,1,27.06,30.305,78,12.998,22,111,133
4,0,1,1,27.06,30.305,78,12.998,27,128,155
4,0,1,1,27.06,31.06,74,15.0013,36,240,276
4,0,1,3,25.42,28.79,83,16.9979,47,432,479
4,0,1,3,25.42,28.79,83,16.9979,20,248,268
4,0,1,2,25.42,28.79,83,11.0014,18,187,205
4,0,1,1,25.42,28.79,83,19.0012,15,166,181
4,0,1,1,25.42,28.79,83,12.998,8,115,123
4,0,1,1,25.42,28.79,83,12.998,13,101,114
4,0,1,2,23.78,27.275,88,12.998,2,45,47
4,0,1,1,23.78,27.275,94,6.0032,10,29,39
4,0,1,1,23.78,27.275,94,8.9981,8,16,24
4,0,1,1,22.96,26.515,94,11.0014,0,6,6
4,0,1,1,22.96,26.515,94,8.9981,1,6,7
4,0,1,1,22.96,26.515,94,12.998,0,8,8
4,0,1,2,22.96,26.515,94,11.0014,0,17,17
4,0,1,3,22.96,26.515,88,12.998,4,90,94
4,0,1,3,22.96,26.515,88,12.998,10,137,147
4,0,1,2,22.96,26.515,90,11.0014,23,186,209
4,0,1,2,22.96,26.515,94,15.0013,16,164,180
4,0,1,3,22.14,25.76,88,23.9994,17,108,125
4,0,1,3,21.32,25,88,11.0014,11,76,87
4,0,1,3,21.32,25,88,11.0014,13,62,75
4,0,1,1,22.96,26.515,73,23.9994,18,114,132
4,0,1,1,25.42,31.06,43,23.9994,37,119,156
4,0,1,1,25.42,31.06,43,19.0012,61,169,230
4,0,1,1,24.6,31.06,43,15.0013,80,264,344
4,0,1,1,23.78,27.275,46,27.9993,55,426,481
4,0,1,1,22.14,25.76,39,19.0012,62,361,423
4,0,1,1,22.14,25.76,39,22.0028,27,221,248
4,0,1,1,21.32,25,42,12.998,19,177,196
4,0,1,1,20.5,24.24,45,12.998,22,156,178
4,0,1,1,18.86,22.725,59,15.0013,20,123,143
4,0,1,1,18.86,22.725,59,11.0014,15,80,95
4,0,0,1,18.86,22.725,55,7.0015,18,88,106
4,0,0,1,18.86,22.725,55,16.9979,9,64,73
4,0,0,1,18.86,22.725,59,12.998,17,39,56
4,0,0,1,18.04,21.97,62,12.998,5,18,23
4,0,0,1,17.22,21.21,67,8.9981,0,6,6
4,0,0,1,17.22,21.21,71,11.0014,1,6,7
4,0,0,1,16.4,20.455,71,0,5,15,20
4,0,0,1,16.4,20.455,76,7.0015,17,40,57
4,0,0,1,18.86,22.725,59,19.0012,24,101,125
4,0,0,1,21.32,25,48,19.9995,50,157,207
4,0,0,1,22.14,25.76,45,30.0026,115,207,322
4,0,0,1,22.96,26.515,40,26.0027,153,221,374
4,0,0,1,23.78,27.275,35,36.9974,195,261,456
4,0,0,1,24.6,31.06,35,31.0009,171,223,394
4,0,0,1,24.6,31.06,33,31.0009,242,230,472
4,0,0,1,25.42,31.06,31,32.9975,166,211,377
4,0,0,1,25.42,31.06,29,26.0027,179,264,443
4,0,0,1,23.78,27.275,32,19.0012,177,264,441
4,0,0,1,22.14,25.76,39,12.998,121,251,372
4,0,0,1,20.5,24.24,51,8.9981,61,177,238
4,0,0,1,20.5,24.24,48,8.9981,42,137,179
4,0,0,1,20.5,24.24,42,15.0013,53,115,168
4,0,0,1,20.5,24.24,36,8.9981,45,121,166
4,0,0,1,19.68,23.485,41,11.0014,33,102,135
4,0,0,1,18.86,22.725,44,8.9981,22,85,107
4,0,0,1,18.04,21.97,47,8.9981,13,64,77
4,0,0,1,17.22,21.21,54,8.9981,13,52,65
4,0,0,1,17.22,21.21,54,8.9981,11,31,42
4,0,0,1,17.22,21.21,54,12.998,5,7,12
4,0,0,1,17.22,21.21,54,11.0014,1,6,7
4,0,0,1,15.58,19.695,66,11.0014,3,7,10
4,0,0,1,16.4,20.455,62,8.9981,9,39,48
4,0,0,1,18.04,21.97,62,12.998,28,71,99
4,0,0,1,20.5,24.24,45,15.0013,39,151,190
4,0,0,1,22.14,25.76,45,16.9979,121,226,347
4,0,0,1,22.96,26.515,35,19.0012,159,218,377
4,0,0,1,23.78,27.275,35,16.9979,167,277,444
4,0,0,1,24.6,31.06,35,19.9995,169,269,438
4,0,0,1,24.6,31.06,40,19.9995,204,258,462
4,0,0,1,25.42,31.06,35,26.0027,182,230,412
4,0,0,1,24.6,31.06,46,26.0027,177,289,466
4,0,0,1,23.78,27.275,49,31.0009,152,253,405
4,0,0,1,22.96,26.515,49,30.0026,102,226,328
4,0,0,1,22.14,25.76,52,26.0027,52,181,233
4,0,0,1,22.14,25.76,52,31.0009,49,129,178
4,0,0,1,22.14,25.76,52,26.0027,14,88,102
4,0,0,1,22.96,26.515,49,27.9993,42,88,130
4,0,0,1,22.96,26.515,52,27.9993,14,48,62
4,0,1,1,22.14,25.76,56,22.0028,12,25,37
4,0,1,1,22.96,26.515,54,26.0027,2,15,17
4,0,1,1,22.96,26.515,54,26.0027,4,3,7
4,0,1,1,22.96,26.515,49,12.998,0,2,2
4,0,1,1,21.32,25,59,11.0014,2,3,5
4,0,1,1,20.5,24.24,63,19.9995,1,28,29
4,0,1,1,20.5,24.24,55,16.9979,7,107,114
4,0,1,2,20.5,24.24,55,11.0014,10,299,309
4,0,1,2,20.5,24.24,51,16.9979,33,381,414
4,0,1,2,20.5,24.24,45,19.0012,26,180,206
4,0,1,1,21.32,25,45,11.0014,43,92,135
4,0,1,1,22.96,26.515,43,0,35,131,166
4,0,1,1,22.96,26.515,40,6.0032,39,166,205
4,0,1,1,22.96,26.515,46,6.0032,49,156,205
4,0,1,1,23.78,27.275,49,12.998,44,122,166
4,0,1,1,22.96,26.515,60,16.9979,66,142,208
4,0,1,1,23.78,27.275,56,16.9979,64,238,302
4,0,1,1,22.96,26.515,64,8.9981,80,540,620
4,0,1,1,22.96,26.515,60,0,49,469,518
4,0,1,1,22.14,25.76,68,7.0015,45,288,333
4,0,1,1,21.32,25,77,7.0015,40,189,229
4,0,1,1,20.5,24.24,77,7.0015,36,141,177
4,0,1,1,20.5,24.24,77,0,16,88,104
4,0,1,2,19.68,23.485,88,0,10,52,62
4,0,1,1,19.68,23.485,82,0,8,23,31
4,0,1,2,18.86,22.725,88,0,4,7,11
4,0,1,1,18.04,21.97,94,6.0032,1,4,5
4,0,1,1,18.04,21.97,94,6.0032,0,1,1
4,0,1,2,18.04,21.97,94,7.0015,0,4,4
4,0,1,2,18.86,22.725,88,0,2,19,21
4,0,1,1,18.86,22.725,82,6.0032,4,105,109
4,0,1,1,18.86,22.725,88,6.0032,15,326,341
4,0,1,1,20.5,24.24,77,6.0032,25,474,499
4,0,1,2,21.32,25,77,6.0032,29,198,227
4,0,1,2,22.96,26.515,68,0,27,75,102
4,0,1,2,24.6,31.06,49,7.0015,35,112,147
4,0,1,2,25.42,31.06,43,6.0032,42,159,201
4,0,1,2,26.24,31.06,38,12.998,48,171,219
4,0,1,2,25.42,31.06,41,11.0014,32,137,169
4,0,1,1,25.42,31.06,50,12.998,66,139,205
4,0,1,1,25.42,31.06,57,16.9979,58,246,304
4,0,1,1,24.6,30.305,60,8.9981,72,553,625
4,0,1,1,22.96,26.515,68,7.0015,58,512,570
4,0,1,1,22.96,26.515,60,7.0015,31,286,317
4,0,1,1,22.14,25.76,64,11.0014,23,204,227
4,0,1,2,22.14,25.76,68,8.9981,28,178,206
4,0,1,2,21.32,25,77,11.0014,22,115,137
4,0,1,2,21.32,25,77,12.998,7,63,70
4,0,1,2,21.32,25,77,12.998,11,23,34
4,0,1,2,21.32,25,77,12.998,7,9,16
4,0,1,2,21.32,25,77,12.998,1,6,7
4,0,1,3,20.5,24.24,94,12.998,0,3,3
4,0,1,3,20.5,24.24,100,7.0015,0,3,3
4,0,1,3,21.32,25,83,16.9979,3,28,31
4,0,1,3,21.32,25,77,16.9979,1,67,68
4,0,1,3,22.14,25.76,70,32.9975,10,200,210
4,0,1,3,21.32,25,88,32.9975,17,185,202
4,0,1,3,21.32,25,88,32.9975,14,109,123
4,0,1,3,21.32,25,94,16.9979,33,116,149
4,0,1,3,21.32,25,94,22.0028,13,117,130
4,0,1,2,22.14,25.76,94,19.0012,20,86,106
4,0,1,3,22.14,25.76,94,11.0014,17,80,97
4,0,1,3,22.14,25.76,100,8.9981,21,99,120
4,0,1,3,22.96,26.515,94,11.0014,21,180,201
4,0,1,3,22.96,26.515,94,11.0014,11,170,181
4,0,1,3,22.96,26.515,100,11.0014,8,132,140
4,0,1,2,24.6,27.275,88,8.9981,8,189,197
4,0,1,3,24.6,25.76,94,6.0032,5,140,145
4,0,1,2,23.78,27.275,94,8.9981,6,79,85
4,0,1,2,23.78,27.275,94,23.9994,13,94,107
4,0,1,2,23.78,27.275,94,23.9994,14,55,69
4,0,1,1,22.96,26.515,94,19.9995,4,22,26
4,0,1,1,22.96,26.515,88,23.9994,4,11,15
4,0,1,1,22.96,26.515,88,30.0026,0,4,4
4,0,1,1,20.5,24.24,82,31.0009,0,1,1
4,0,1,1,20.5,24.24,82,31.0009,2,6,8
4,0,1,1,19.68,23.485,82,23.9994,2,24,26
4,0,1,1,18.04,21.97,82,27.9993,5,87,92
4,0,1,1,17.22,21.21,77,30.0026,15,303,318
4,0,1,1,18.04,21.97,67,35.0008,17,409,426
4,0,1,1,18.04,21.97,67,39.0007,26,197,223
4,0,1,1,18.86,22.725,59,30.0026,25,105,130
4,0,1,1,19.68,23.485,55,35.0008,30,99,129
4,0,1,1,19.68,23.485,48,35.0008,28,171,199
4,0,1,1,20.5,24.24,45,39.0007,28,136,164
4,0,1,2,19.68,23.485,48,36.9974,38,117,155
4,0,1,2,19.68,23.485,51,30.0026,22,138,160
4,0,1,2,19.68,23.485,51,30.0026,31,203,234
4,0,1,2,19.68,23.485,48,26.0027,56,438,494
4,0,1,2,18.86,22.725,51,19.9995,39,430,469
4,0,1,1,18.86,22.725,51,23.9994,20,278,298
4,0,1,2,18.86,22.725,51,22.0028,34,207,241
4,0,1,1,18.04,21.97,51,19.9995,16,149,165
4,0,1,1,18.04,21.97,51,22.0028,22,106,128
4,0,1,1,17.22,21.21,58,16.9979,7,83,90
4,0,1,1,16.4,20.455,62,16.9979,8,42,50
4,0,1,1,16.4,20.455,62,15.0013,7,19,26
4,0,1,1,15.58,19.695,66,11.0014,6,12,18
4,0,1,1,14.76,17.425,71,8.9981,0,7,7
4,0,1,1,14.76,17.425,71,11.0014,0,6,6
4,0,1,1,13.94,16.665,76,12.998,0,31,31
4,0,1,1,14.76,17.425,71,11.0014,7,78,85
4,0,1,1,14.76,17.425,71,11.0014,5,228,233
4,0,1,1,16.4,20.455,62,12.998,16,386,402
4,0,1,2,17.22,21.21,58,8.9981,33,189,222
4,0,1,1,18.86,22.725,51,11.0014,32,106,138
4,0,1,1,20.5,24.24,45,15.0013,39,135,174
4,0,1,1,20.5,24.24,45,19.9995,47,193,240
4,0,1,1,19.68,23.485,48,22.0028,43,163,206
4,0,1,1,21.32,25,42,19.9995,67,131,198
4,0,1,1,20.5,24.24,45,19.0012,57,178,235
4,0,1,1,20.5,24.24,45,16.9979,60,242,302
4,0,1,2,18.86,22.725,51,16.9979,79,445,524
4,0,1,2,18.04,21.97,54,16.9979,43,354,397
4,0,1,2,18.04,21.97,54,26.0027,25,228,253
4,0,1,2,18.04,21.97,54,15.0013,29,155,184
4,0,1,1,17.22,21.21,58,11.0014,31,112,143
4,0,1,1,17.22,21.21,54,11.0014,24,89,113
4,0,1,1,16.4,20.455,62,15.0013,18,99,117
4,0,0,1,16.4,20.455,62,12.998,16,80,96
4,0,0,1,16.4,20.455,62,12.998,20,50,70
4,0,0,1,16.4,20.455,62,16.9979,6,25,31
4,0,0,1,16.4,20.455,62,8.9981,1,19,20
4,0,0,1,15.58,19.695,66,6.0032,4,4,8
4,0,0,1,15.58,19.695,66,0,1,7,8
4,0,0,1,14.76,18.94,71,0,1,17,18
4,0,0,1,14.76,18.18,76,7.0015,8,49,57
4,0,0,1,16.4,20.455,71,0,26,88,114
4,0,0,1,17.22,21.21,67,6.0032,47,122,169
4,0,0,2,18.04,21.97,62,7.0015,87,149,236
4,0,0,2,18.04,21.97,62,7.0015,110,172,282
4,0,0,1,18.86,22.725,55,6.0032,132,211,343
4,0,0,1,20.5,24.24,45,0,136,186,322
4,0,0,2,19.68,23.485,48,15.0013,133,177,310
4,0,0,1,19.68,23.485,51,15.0013,159,223,382
4,0,0,1,20.5,24.24,45,12.998,169,190,359
4,0,0,1,18.86,22.725,55,8.9981,143,217,360
4,0,0,1,18.04,21.97,54,6.0032,111,224,335
4,0,0,1,18.04,21.97,67,0,47,173,220
4,0,0,1,17.22,21.21,67,0,48,111,159
4,0,0,1,16.4,20.455,76,0,37,120,157
4,0,0,1,16.4,20.455,76,0,30,114,144
4,0,0,1,15.58,19.695,82,0,27,81,108
4,0,0,1,14.76,18.94,87,0,24,64,88
4,0,0,1,14.76,18.94,87,0,11,60,71
4,0,0,1,13.94,17.425,87,6.0032,10,40,50
4,0,0,1,13.94,18.18,87,0,15,31,46
4,0,0,1,13.94,18.18,87,0,5,1,6
4,0,0,1,13.12,17.425,87,0,1,2,3
4,0,0,1,13.12,16.665,87,7.0015,0,12,12
4,0,0,1,13.94,17.425,87,6.0032,3,18,21
4,0,0,1,14.76,17.425,87,8.9981,32,56,88
4,0,0,1,16.4,20.455,76,0,48,95,143
4,0,0,1,17.22,21.21,71,6.0032,104,185,289
4,0,0,1,18.86,22.725,72,11.0014,131,202,333
4,0,0,1,20.5,24.24,59,16.9979,164,249,413
4,0,0,1,21.32,25,55,12.998,160,255,415
4,0,0,1,21.32,25,55,15.0013,192,216,408
4,0,0,1,21.32,25,52,11.0014,171,216,387
4,0,0,1,21.32,25,55,12.998,188,217,405
4,0,0,1,20.5,24.24,63,8.9981,120,220,340
4,0,0,1,20.5,24.24,63,7.0015,88,196,284
4,0,0,1,18.86,22.725,77,0,53,140,193
4,0,0,1,18.04,21.97,72,6.0032,32,112,144
4,0,0,1,18.04,21.97,72,6.0032,24,75,99
4,0,0,1,17.22,21.21,77,7.0015,25,69,94
4,0,0,1,17.22,21.21,77,11.0014,18,31,49
4,0,1,1,17.22,21.21,77,0,6,26,32
4,0,1,1,16.4,20.455,82,8.9981,7,8,15
4,0,1,1,16.4,20.455,87,7.0015,1,6,7
4,0,1,1,16.4,20.455,82,6.0032,1,3,4
4,0,1,1,16.4,20.455,82,0,1,5,6
4,0,1,1,15.58,19.695,87,0,2,19,21
4,0,1,1,16.4,20.455,87,7.0015,3,83,86
4,0,1,2,15.58,19.695,94,7.0015,11,274,285
4,0,1,2,17.22,21.21,88,11.0014,20,378,398
4,0,1,2,18.04,21.97,82,11.0014,29,166,195
4,0,1,2,18.86,22.725,82,16.9979,47,82,129
4,0,1,2,20.5,24.24,72,11.0014,59,109,168
4,0,1,2,21.32,25,68,7.0015,64,156,220
4,0,1,2,22.14,25.76,64,15.0013,60,138,198
4,0,1,2,22.14,25.76,64,12.998,63,143,206
4,0,1,1,22.96,26.515,60,11.0014,52,125,177
4,0,1,1,22.14,25.76,64,12.998,68,242,310
4,0,1,1,21.32,25,68,8.9981,87,527,614
4,0,1,1,22.14,25.76,60,6.0032,58,428,486
4,0,1,3,19.68,23.485,82,0,25,212,237
4,0,1,1,19.68,23.485,82,7.0015,11,118,129
4,0,1,1,18.86,22.725,87,7.0015,12,114,126
4,0,1,1,19.68,23.485,75,11.0014,3,76,79
4,0,1,1,18.86,22.725,77,6.0032,9,50,59
4,0,1,1,18.04,21.97,77,8.9981,4,26,30
4,0,1,1,18.04,21.97,77,8.9981,5,6,11
4,0,1,1,17.22,21.21,82,8.9981,2,3,5
4,0,1,1,16.4,20.455,87,0,1,3,4
4,0,1,1,15.58,19.695,87,8.9981,0,5,5
4,0,1,1,15.58,19.695,87,8.9981,0,24,24
4,0,1,1,15.58,19.695,82,7.0015,3,95,98
4,0,1,1,16.4,20.455,76,12.998,15,299,314
4,0,1,1,18.04,21.97,72,0,25,383,408
4,0,1,1,19.68,23.485,55,15.0013,29,194,223
4,0,1,1,20.5,24.24,51,16.9979,26,102,128
4,0,1,1,21.32,25,48,19.0012,46,120,166
4,0,1,1,22.14,25.76,39,23.9994,35,165,200
4,0,1,1,22.96,26.515,37,26.0027,37,161,198
4,0,1,1,22.96,26.515,40,16.9979,66,134,200
4,0,1,1,22.96,26.515,37,7.0015,63,171,234
4,0,1,1,22.96,26.515,37,12.998,52,233,285
4,0,1,1,22.96,26.515,37,7.0015,68,517,585
4,0,1,1,21.32,25,42,7.0015,65,453,518
4,0,1,1,19.68,23.485,67,12.998,44,294,338
4,0,1,1,18.86,22.725,67,7.0015,40,208,248
4,0,1,1,18.04,21.97,72,8.9981,32,169,201
4,0,1,1,18.86,22.725,67,12.998,22,148,170
4,0,1,1,18.04,21.97,72,8.9981,15,79,94
4,0,1,1,18.04,21.97,72,12.998,4,28,32
4,0,1,1,18.04,21.97,67,16.9979,3,9,12
4,0,1,1,18.04,21.97,67,11.0014,2,1,3
4,0,1,1,18.04,21.97,67,15.0013,0,3,3
4,0,1,1,17.22,21.21,71,16.9979,0,5,5
4,0,1,1,17.22,21.21,71,15.0013,0,21,21
4,0,1,1,17.22,21.21,71,15.0013,0,92,92
4,0,1,1,17.22,21.21,71,11.0014,15,284,299
4,0,1,2,18.04,21.97,67,12.998,26,438,464
4,0,1,2,19.68,23.485,63,15.0013,14,226,240
4,0,1,2,21.32,25,62,16.9979,26,105,131
4,0,1,1,21.32,25,59,22.0028,23,132,155
4,0,1,3,23.78,27.275,53,15.0013,39,155,194
4,0,1,3,22.96,26.515,60,7.0015,20,62,82
4,0,1,2,21.32,25,77,0,14,52,66
4,0,1,2,21.32,25,77,0,11,59,70
4,0,1,2,21.32,25,77,6.0032,17,196,213
4,0,1,2,21.32,25,77,7.0015,40,414,454
4,0,1,1,21.32,25,77,11.0014,55,398,453
4,0,1,1,20.5,24.24,82,0,25,306,331
4,0,1,1,20.5,24.24,88,0,27,180,207
4,0,1,2,21.32,25,77,0,17,140,157
4,0,1,2,19.68,23.485,88,6.0032,23,112,135
4,0,1,2,19.68,23.485,88,6.0032,3,72,75
4,0,1,1,18.86,22.725,94,0,3,23,26
4,0,1,1,18.86,22.725,94,0,2,9,11
4,0,1,3,18.86,22.725,94,0,3,5,8
4,0,1,3,18.86,22.725,94,0,1,3,4
4,0,1,3,19.68,23.485,88,0,1,3,4
4,0,1,3,19.68,23.485,88,6.0032,1,14,15
4,0,1,3,20.5,24.24,82,0,4,42,46
4,0,1,2,18.86,22.725,94,6.0032,9,128,137
4,0,1,3,19.68,23.485,88,12.998,12,304,316
4,0,1,2,20.5,24.24,82,11.0014,16,155,171
4,0,1,3,20.5,24.24,88,12.998,10,52,62
4,0,1,3,20.5,24.24,88,8.9981,8,44,52
4,0,1,3,20.5,24.24,88,8.9981,8,45,53
4,0,1,2,20.5,24.24,88,11.0014,10,64,74
4,0,1,2,21.32,25,83,0,16,76,92
4,0,1,2,21.32,25,83,7.0015,12,95,107
4,0,1,2,22.96,26.515,73,11.0014,14,193,207
4,0,1,2,20.5,24.24,72,31.0009,31,291,322
4,0,1,2,19.68,23.485,67,31.0009,14,226,240
4,0,1,2,18.04,21.97,67,31.0009,19,200,219
4,0,1,1,17.22,21.21,67,32.9975,11,171,182
4,0,1,1,16.4,20.455,62,35.0008,13,119,132
4,0,1,1,14.76,15.91,66,32.9975,14,97,111
4,0,1,1,13.94,15.15,61,27.9993,8,60,68
4,0,1,1,13.94,15.91,66,16.9979,4,40,44
4,0,1,1,13.12,15.15,66,16.9979,7,9,16
4,0,1,1,13.12,15.15,66,19.0012,1,3,4
4,0,1,1,12.3,14.395,70,19.0012,4,4,8
4,0,1,1,12.3,14.395,65,19.0012,5,5,10
4,0,1,2,12.3,14.395,61,16.9979,0,25,25
4,0,1,1,11.48,13.635,65,16.9979,1,74,75
4,0,1,1,11.48,13.635,65,16.9979,6,199,205
4,0,1,1,12.3,14.395,61,19.0012,13,361,374
4,0,1,1,13.12,15.15,57,15.0013,19,210,229
4,0,1,1,13.94,15.91,57,15.0013,28,102,130
4,0,1,1,14.76,17.425,50,15.0013,40,128,168
4,0,1,2,15.58,19.695,40,11.0014,46,167,213
4,0,1,2,15.58,19.695,42,15.0013,43,185,228
4,0,1,2,14.76,17.425,46,12.998,33,152,185
4,0,1,2,14.76,16.665,43,16.9979,44,171,215
4,0,1,2,14.76,17.425,46,11.0014,46,262,308
4,0,1,2,14.76,17.425,50,8.9981,35,411,446
4,0,1,2,14.76,17.425,53,11.0014,36,332,368
4,0,1,2,14.76,17.425,50,8.9981,16,188,204
4,0,1,3,13.94,15.91,61,15.0013,12,131,143
4,0,1,3,13.12,15.91,70,11.0014,5,69,74
4,0,1,3,12.3,14.395,75,19.0012,4,32,36
4,0,1,3,12.3,13.635,81,22.0028,8,31,39
4,0,0,3,11.48,12.88,87,19.9995,0,19,19
4,0,0,3,12.3,13.635,87,19.9995,0,18,18
4,0,0,3,12.3,13.635,87,19.9995,1,16,17
4,0,0,3,12.3,13.635,81,27.9993,0,8,8
4,0,0,3,12.3,13.635,81,27.9993,0,1,1
4,0,0,3,10.66,11.365,93,23.9994,0,1,1
4,0,0,3,10.66,11.365,87,23.9994,4,1,5
4,0,0,3,10.66,11.365,87,23.9994,1,6,7
4,0,0,3,11.48,12.88,87,23.9994,4,16,20
4,0,0,3,11.48,12.88,87,23.9994,1,19,20
4,0,0,3,10.66,11.365,93,22.0028,0,12,12
4,0,0,3,10.66,11.365,93,26.0027,1,26,27
4,0,0,3,9.84,9.85,87,32.9975,6,44,50
4,0,0,3,9.84,9.85,87,35.0008,0,30,30
4,0,0,3,9.84,9.85,87,30.0026,0,29,29
4,0,0,3,9.02,10.605,93,16.9979,3,38,41
4,0,0,3,9.02,9.85,93,22.0028,3,19,22
4,0,0,3,9.02,9.85,93,22.0028,3,28,31
4,0,0,3,9.02,9.85,93,22.0028,6,37,43
4,0,0,1,9.84,10.605,87,23.9994,3,36,39
4,0,0,1,9.84,10.605,87,23.9994,7,40,47
4,0,0,1,9.84,10.605,87,23.9994,1,49,50
4,0,0,1,9.02,10.605,87,15.0013,10,44,54
4,0,0,1,9.02,11.365,87,12.998,3,33,36
4,0,0,1,9.02,10.605,87,15.0013,7,47,54
4,0,0,1,9.02,10.605,87,16.9979,9,34,43
4,0,0,1,9.02,10.605,87,19.0012,7,43,50
4,0,0,1,9.84,10.605,75,23.9994,7,26,33
4,0,0,1,9.02,9.85,80,22.0028,1,10,11
4,0,0,1,9.84,10.605,75,19.9995,0,4,4
4,0,0,1,9.84,11.365,75,16.9979,2,8,10
4,0,0,1,9.84,14.395,75,0,7,15,22
4,0,0,1,10.66,12.88,70,15.0013,20,60,80
4,0,0,1,12.3,14.395,65,16.9979,55,92,147
4,0,0,1,13.12,16.665,61,6.0032,53,125,178
4,0,0,1,14.76,17.425,53,15.0013,58,182,240
4,0,0,1,15.58,19.695,50,12.998,85,229,314
4,0,0,1,16.4,20.455,43,15.0013,113,232,345
4,0,0,1,17.22,21.21,38,12.998,91,209,300
4,0,0,1,17.22,21.21,35,11.0014,88,202,290
